"","Hs_A375.G007.LK","Hs_FemxI.G007.LK","Hs_FemxV.G007.LK","Hs_LOX.G007.LK","Hs_MeWo.G007.LK","Hs_Skmel28.G007.LK","Hs_WM115.G007.LK","Hs_WM1341.G007.LK","Hs_WM1366.G007.LK","Hs_WM1382.G007.LK","Hs_WM239.G007.LK","Hs_WM266.G007.LK","Hs_WM35.G007.LK","Hs_WM45.1.G007.LK","Hs_WM793.G007.LK","Hs_WM852.G007.LK","Hs_WM9.G007.LK","Hs_WM983.G007.LK","Mm_G007LK","Mm_WNT_G007LK"
"PLIN4",1.39704973434539,-2.60882174336587,-2.48325653481338,-2.54275814572205,-3.05244614483067,-3.08897767201937,-1.56328267537468,-2.67343958361609,-2.34713358769403,-2.66641620502962,-2.89580609402465,-1.13651045612723,-2.58795056103439,-2.70776216076823,-1.94894468093043,-0.51877728324003,-2.68174066571549,-2.37276724713883,0.900864353746403,0.482110399732394
"RAB3IL1",3.25042136972047,4.49005874344761,4.35128908372551,2.90992081440529,3.51749716736862,2.73107647020068,3.72845967033901,4.47755346967019,-0.527806685240396,4.97790505557113,3.02586993425101,3.18847331380616,2.70510167917115,2.60371746534678,3.07633958084019,1.39298950658048,3.9938479737985,3.22258722184005,2.52023706088493,2.0937497706966
"SLC3A2",8.91400512878231,7.65834530447924,7.45572585790113,8.49693994405615,10.0671228862879,8.4961585434411,7.75111447961074,8.30440599276377,8.44148174683833,9.91073490905836,8.32475352350639,7.37664512818067,9.14541755534957,9.28651521296474,8.29207000315291,7.19360767092778,7.46030581927047,8.13248710685567,8.36432060017678,8.24863628187921
"FRMD3",1.63257449303988,-0.729176765309989,0.547335084656095,-2.36302097649396,0.547491483316051,2.04632713655355,0.948908656171338,0.635077565400219,0.263219863797392,1.64642971364437,2.74133998377323,1.75760814635343,3.5119192355818,1.0235639787263,3.05966857384512,3.67320790060205,2.8320797572717,1.84249414557515,1.25625857552224,0.688101745170643
"NUDT4",4.92915249183252,6.02072391944148,6.52324507057843,5.59896991481203,5.68052604991456,5.40562269461974,6.01785464483897,5.8039265131623,5.00435125204358,6.15167880012656,5.60260466890723,5.21712764827104,5.79954745943145,5.83535250784656,5.34968047075598,4.75826365278871,5.41028156489926,5.64773010365952,5.48456455478105,5.5406918541876
"HAP1",-2.93148165556427,-2.7661573968837,-3.0725054191231,-3.00631170116109,-2.83174495229344,-2.51782413322262,-1.87124846719247,-2.51225977878886,-2.81258362062231,-2.22414795997842,-2.67697154475904,-2.41905003836414,-2.3388020370294,-2.66792761049548,-2.56672831388835,-0.403249508305643,-2.96429084168624,-2.97287227408251,4.76624379597595,4.59510053389007
"SPHK1",3.13670110526548,4.20365330969551,4.50861323633359,7.24579284258125,6.67366126147585,4.61197413759553,5.05671823783747,4.70582215003625,3.91764912988776,5.93887633380999,5.1542371698872,5.6886859944141,4.563730947955,4.19221431133175,3.34092487620543,2.16610082187099,4.29439069766285,4.89788151970491,2.16034571511092,1.93883083325589
"GJC3",-1.68803774827883,0.447134305333482,0.857414161545152,-3.32192809488736,-1.16952237606722,-1.34372249773128,-1.98863686690599,-1.0562905466462,-2.26551185598843,0.000963460661828748,-0.563828111499721,0.915402375984554,-0.0553580772111006,0.935876329677335,-1.84763138784695,-2.8732251865804,-2.30595434995264,0.0913043282856053,4.74412411597613,4.27092714804794
"GNG7",0.840371508963522,2.95097207768022,3.47634560624221,-2.74116726729851,2.95512908821123,3.31975585764478,4.45468812067183,2.1457598843746,-2.86679158097945,4.2374904108883,3.81494784142542,5.26317630862029,4.31150759858386,3.84415611476171,4.03860020415641,-2.81772822392011,3.53450089391911,2.9660003412617,3.98894618618477,3.7422354762598
"BDNF",1.69382069491164,-3.05675343952008,-3.10833066684381,3.46720416054644,-1.90058977306149,-2.57489734368687,-0.185866150936927,-2.52924515656389,4.07064509745325,-2.0461989196051,1.36501778493356,-2.01788015336407,-1.17027426032134,-1.45320163009444,1.66486919118428,5.32108820789323,-0.578213335633137,0.0551055601602856,2.53184361407193,2.5666089182173
"NUDT4B",3.23432738429415,4.43056832386013,5.06030537796789,3.90538452914019,4.18460990397221,3.86111516276145,4.28698173040737,4.58522037561663,3.59934912589357,4.18166381222818,4.25659761499097,3.63326400051674,4.38196630076269,4.14510403330072,3.79328708034069,3.2245572147387,4.3389890197805,3.94194564721494,5.48456455478105,5.5406918541876
"LRRC75B",0.673758980421732,2.60638941567926,3.33049015021769,-3.32192809488736,1.14285963554332,-0.437193172557157,-0.093326962053875,-1.34225027295417,2.18927782112612,-3.32192809488736,-2.99492419841884,0.564510492654258,1.30752875904807,-3.32192809488736,0.519828805529254,1.37061458409775,-0.0152925853765438,-1.26937018113005,2.37985350572521,2.17616465509838
"RRS1",5.52581384745603,4.33545891398367,4.70191910393336,4.9062620411929,4.63342125222641,4.75235845110808,5.00540658888785,4.96408072225053,5.18849640588501,5.24248007726788,4.09264341277528,3.79917270165857,4.74747515747238,3.52439215172962,5.240156089327,4.22344139539571,4.64519434920137,4.81807181499103,5.74301961857498,5.69541756546399
"NQO1",10.2848179472569,9.39630617092367,8.83518223531898,7.46710187048991,8.73520052027769,10.6376390092175,11.0433220806123,12.0673361006794,8.59190507435614,8.39737310024663,11.5811234810632,10.7648502363711,10.1175892208102,8.61391801313715,11.3817780794972,10.3703865168325,9.8362693439405,10.2537714365389,3.7468521164055,3.71843149131759
"NOC4L",4.61611145916807,4.86418634939059,4.65017840952426,4.32508978299493,4.15104010272377,4.16647152563783,4.22925913422293,4.17002929741495,3.8735936317129,3.92528836771221,4.09878332720496,4.09548054852376,3.55197638437148,4.30299078425784,4.10218168719576,3.91045686801419,3.73948040861226,4.27347900330312,5.10834881881256,4.95706554318767
"IFITM1",2.3313183463117,-1.73953676134983,-2.16161740684024,-1.95073935938113,-2.53946508548027,-3.32192809488736,0.100925059609747,-2.49940553269755,5.42204189232024,-2.29733150577925,-2.36520626503911,2.87964369467005,0.844155724574667,1.5447361326319,0.581467806347629,7.74298357231147,4.47653947465626,2.08842804034132,7.84752367867087,7.86480820244936
"NOC2L",7.72227353169437,6.20279576775981,6.20822755469515,6.20069538272299,7.10426383641743,6.9887156500416,5.14679156567531,6.71915164958278,6.9594621296445,6.61465950078401,5.96044640027606,4.95943254993193,6.29982401984386,5.90452378574812,6.34621744061161,7.13205968278671,6.91518214518418,7.04912961250186,6.17539231702808,6.08606350203567
"PCDH18",1.04234269966189,-0.522052803229452,0.119921045389226,-2.26206612405989,-0.245784531479364,0.365290789604304,1.29393481351785,-3.32192809488736,0.0890484233294245,1.92692252531541,-0.411179562980894,-3.24376224674565,-0.869969402253617,-1.19893450861552,2.05332643130513,1.95607004119509,2.07019159125138,1.0583864592347,2.45840705783997,2.40210854313794
"SLC35F1",1.79304580233155,2.60065914101763,1.74162013507776,-2.77347707539505,1.46707581024309,-0.598688411297802,2.84172763959102,1.23910048340405,-2.3731096145083,3.18438554791901,-2.286792541245,4.09087855497236,-2.84415758262849,-2.62245723562156,3.24318675050628,-3.32192809488736,3.34192634429029,-0.14848104913814,2.62819806220964,1.5490002342779
"MT-ND5",9.28621247469929,9.62745667114347,9.88895050594161,10.2077333784325,10.6298032667871,10.5504262213498,10.7014379265342,10.4171892180807,10.3310388086274,10.1279984599887,10.5151778364529,10.8097391919523,9.51654408161271,10.6781410272834,10.8589231005651,9.65487145209656,9.32437357397256,10.9277234373211,10.3396202714126,10.6030627709327
"LBH",-0.00107784343591331,2.76234899208526,3.51261190904855,-3.32192809488736,-1.76786660070624,2.97058694831601,4.40910586063119,2.28474399209514,-2.53590459766682,5.0231747843597,4.0463704859376,5.94266595797187,3.81913731939282,4.92583625079706,2.27527038459569,0.620964347378781,-1.2250963620058,0.73077947187601,6.99041323435686,6.98245236865107
"KIAA0040",3.38224946694695,-0.339421652609625,0.660387916450423,-3.32192809488736,2.16336034185169,1.79857721276829,5.03895021540215,3.31410003193238,4.28309319451637,-0.0912445080807251,3.2315160769945,3.02085203485239,1.89188136800705,2.73303627567134,2.84537067831809,0.551020745390752,4.13207701614786,2.53891074466412,2.0487941296591,2.1847484623884
"AQP1",0.690559155615351,-0.0775310542853424,0.362755827223907,0.45583235003684,-1.28676690134848,-2.58581662338024,7.16521325205536,-2.66893786423917,1.01431016436429,4.56267810943892,-0.707109374509914,1.24396705164367,-2.05095498078872,-3.32192809488736,0.846152508861431,-0.827916127274056,2.98005949161256,-1.66035042415283,4.29299702813086,4.1170982133956
"MAGIX",0.924414551498771,-0.525742644487912,0.300097520207073,-1.1061134615699,-0.797437067789898,1.14022267632317,1.09310844133225,1.28298518635934,-0.215695280704027,-0.124633432235227,1.6085947731796,1.25114357517271,0.193451120975589,-0.139000149836698,1.68132967648008,0.104601385123178,0.961216092007349,0.411697721510048,1.07862340786208,0.578916081875857
"SRXN1",5.44970804173255,4.91453693107196,5.19377142729726,6.16238860227148,5.22471709662858,6.0864897557652,6.063285601029,6.12443840384295,4.59514567945211,5.43542033244321,6.14718779181115,5.12883874897395,5.78422328976639,5.20561750910634,6.33133031860415,5.76879834085931,4.79421694091382,6.20521429829401,6.25500184659911,6.26337429221018
